Open time,Open,High,Low,Close,Volume
2018-07-02 02:00:00,0.46,0.46,0.45,0.46,15711799.8
2018-07-02 14:00:00,0.46,0.5,0.46,0.49,24161982.0
2018-07-03 02:00:00,0.49,0.52,0.49,0.5,23975257.4
2018-07-03 14:00:00,0.5,0.5,0.48,0.48,20357924.2
2018-07-04 02:00:00,0.48,0.49,0.48,0.48,5199549.9
2018-07-04 14:00:00,0.48,0.51,0.48,0.49,21523336.4
2018-07-05 02:00:00,0.49,0.5,0.48,0.49,15608939.2
2018-07-05 14:00:00,0.49,0.49,0.47,0.48,15080346.7
2018-07-06 02:00:00,0.48,0.48,0.46,0.47,13528390.1
2018-07-06 14:00:00,0.47,0.48,0.47,0.48,13276618.6
2018-07-07 02:00:00,0.48,0.48,0.47,0.47,13773149.0
2018-07-07 14:00:00,0.47,0.49,0.46,0.48,14810880.2
2018-07-08 02:00:00,0.49,0.49,0.48,0.48,15401966.5
2018-07-08 14:00:00,0.48,0.49,0.48,0.48,16079012.8
2018-07-09 02:00:00,0.48,0.48,0.47,0.48,12856301.9
2018-07-09 14:00:00,0.48,0.48,0.47,0.47,13834251.7
2018-07-10 02:00:00,0.47,0.47,0.44,0.45,16747251.3
2018-07-10 14:00:00,0.45,0.45,0.44,0.44,13904416.8
2018-07-11 02:00:00,0.44,0.45,0.44,0.45,13751557.5
2018-07-11 14:00:00,0.45,0.45,0.44,0.45,14884370.7
2018-07-12 02:00:00,0.45,0.45,0.43,0.43,14314711.8
2018-07-12 14:00:00,0.43,0.44,0.42,0.44,16065887.7
2018-07-13 02:00:00,0.44,0.45,0.44,0.44,16203795.8
2018-07-13 14:00:00,0.44,0.44,0.43,0.44,16964848.5
2018-07-14 02:00:00,0.44,0.44,0.43,0.44,12827340.0
2018-07-14 14:00:00,0.44,0.44,0.44,0.44,14314242.3
2018-07-15 02:00:00,0.44,0.45,0.44,0.45,17792078.3
2018-07-15 14:00:00,0.45,0.45,0.44,0.45,16090871.5
2018-07-16 02:00:00,0.45,0.47,0.44,0.47,19835120.4
2018-07-16 14:00:00,0.47,0.49,0.46,0.48,21584403.7
2018-07-17 02:00:00,0.48,0.49,0.47,0.47,19478956.6
2018-07-17 14:00:00,0.47,0.52,0.47,0.51,28687339.6
2018-07-18 02:00:00,0.51,0.53,0.51,0.51,20040445.6
2018-07-18 14:00:00,0.51,0.52,0.48,0.49,28707008.0
2018-07-19 02:00:00,0.49,0.49,0.47,0.49,18415277.0
2018-07-19 14:00:00,0.49,0.5,0.47,0.48,18185283.0
2018-07-20 02:00:00,0.48,0.48,0.44,0.46,19205765.1
2018-07-20 14:00:00,0.46,0.47,0.43,0.44,21539751.1
2018-07-21 02:00:00,0.44,0.46,0.43,0.45,12981738.9
2018-07-21 14:00:00,0.45,0.46,0.45,0.46,15502252.5
2018-07-22 02:00:00,0.45,0.46,0.45,0.45,14976981.9
2018-07-22 14:00:00,0.45,0.46,0.45,0.45,17255365.3
2018-07-23 02:00:00,0.45,0.46,0.45,0.45,13624472.1
2018-07-23 14:00:00,0.45,0.45,0.44,0.44,16691917.8
2018-07-24 02:00:00,0.45,0.46,0.44,0.46,20704105.4
2018-07-24 14:00:00,0.46,0.47,0.45,0.46,22828105.8
2018-07-25 02:00:00,0.46,0.47,0.45,0.46,21403237.6
2018-07-25 14:00:00,0.46,0.47,0.45,0.46,21247050.8
2018-07-26 02:00:00,0.46,0.47,0.46,0.46,16820173.6
2018-07-26 14:00:00,0.46,0.46,0.45,0.45,21221354.8
2018-07-27 02:00:00,0.45,0.45,0.45,0.45,17433683.1
2018-07-27 14:00:00,0.45,0.46,0.44,0.46,17819296.7
2018-07-28 02:00:00,0.46,0.46,0.45,0.45,13353690.5
2018-07-28 14:00:00,0.45,0.46,0.45,0.46,14489656.8
2018-07-29 02:00:00,0.46,0.46,0.45,0.45,15167868.0
2018-07-29 14:00:00,0.45,0.46,0.45,0.45,16020837.5
2018-07-30 02:00:00,0.45,0.46,0.45,0.45,15639270.4
2018-07-30 14:00:00,0.45,0.45,0.43,0.45,16502327.5
2018-07-31 02:00:00,0.45,0.45,0.43,0.44,15051384.2
2018-07-31 14:00:00,0.44,0.44,0.43,0.44,16733708.4
2018-08-01 02:00:00,0.44,0.46,0.43,0.45,21111379.7
2018-08-01 14:00:00,0.45,0.45,0.43,0.45,18722098.6
2018-08-02 02:00:00,0.45,0.45,0.43,0.44,15254948.4
2018-08-02 14:00:00,0.44,0.44,0.43,0.43,18141519.7
