Open time,Open,High,Low,Close,Volume
2018-07-02 02:00:00,0.04,0.04,0.04,0.04,4071682.8
2018-07-02 02:15:00,0.04,0.04,0.04,0.04,2968973.7
2018-07-02 02:30:00,0.04,0.04,0.04,0.04,3396896.4
2018-07-02 02:45:00,0.04,0.04,0.04,0.04,2842806.9
2018-07-02 03:00:00,0.04,0.04,0.04,0.04,2080505.6
2018-07-02 03:15:00,0.04,0.04,0.04,0.04,1702611.5
2018-07-02 03:30:00,0.04,0.04,0.04,0.04,1524654.5
2018-07-02 03:45:00,0.04,0.04,0.04,0.04,1362336.9
2018-07-02 04:00:00,0.04,0.04,0.04,0.04,5823560.4
2018-07-02 04:15:00,0.04,0.04,0.04,0.04,3268240.8
2018-07-02 04:30:00,0.04,0.04,0.04,0.04,3816766.4
2018-07-02 04:45:00,0.04,0.04,0.04,0.04,9501397.8
2018-07-02 05:00:00,0.04,0.04,0.04,0.04,3484402.4
2018-07-02 05:15:00,0.04,0.04,0.04,0.04,5088536.2
2018-07-02 05:30:00,0.04,0.04,0.04,0.04,2688312.5
2018-07-02 05:45:00,0.04,0.04,0.04,0.04,2925601.9
2018-07-02 06:00:00,0.04,0.04,0.04,0.04,3336450.6
2018-07-02 06:15:00,0.04,0.04,0.04,0.04,3801864.7
2018-07-02 06:30:00,0.04,0.04,0.04,0.04,6777986.4
2018-07-02 06:45:00,0.04,0.04,0.04,0.04,3850599.6
2018-07-02 07:00:00,0.04,0.04,0.04,0.04,2562174.2
2018-07-02 07:15:00,0.04,0.04,0.04,0.04,1767641.6
2018-07-02 07:30:00,0.04,0.04,0.04,0.04,2200340.6
2018-07-02 07:45:00,0.04,0.04,0.04,0.04,1801434.9
2018-07-02 08:00:00,0.04,0.04,0.04,0.04,4048893.4
2018-07-02 08:15:00,0.04,0.04,0.04,0.04,2291191.4
2018-07-02 08:30:00,0.04,0.04,0.04,0.04,2984376.5
2018-07-02 08:45:00,0.04,0.04,0.04,0.04,2553576.9
2018-07-02 09:00:00,0.04,0.04,0.04,0.04,1798808.7
2018-07-02 09:15:00,0.04,0.04,0.04,0.04,4273710.8
2018-07-02 09:30:00,0.04,0.04,0.04,0.04,3566366.9
2018-07-02 09:45:00,0.04,0.04,0.04,0.04,3936435.1
2018-07-02 10:00:00,0.04,0.04,0.04,0.04,7646937.3
2018-07-02 10:15:00,0.04,0.04,0.04,0.04,3387604.1
2018-07-02 10:30:00,0.04,0.04,0.04,0.04,3151550.0
2018-07-02 10:45:00,0.04,0.04,0.04,0.04,2235577.6
2018-07-02 11:00:00,0.04,0.04,0.04,0.04,3175060.0
2018-07-02 11:15:00,0.04,0.04,0.04,0.04,1657254.4
2018-07-02 11:30:00,0.04,0.04,0.04,0.04,4765931.2
2018-07-02 11:45:00,0.04,0.04,0.04,0.04,2561300.2
2018-07-02 12:00:00,0.04,0.04,0.04,0.04,2651431.2
2018-07-02 12:15:00,0.04,0.04,0.04,0.04,2342208.0
2018-07-02 12:30:00,0.04,0.04,0.04,0.04,6459225.9
2018-07-02 12:45:00,0.04,0.04,0.04,0.04,9565528.4
2018-07-02 13:00:00,0.04,0.04,0.04,0.04,4379777.5
2018-07-02 13:15:00,0.04,0.04,0.04,0.04,3585757.2
2018-07-02 13:30:00,0.04,0.04,0.04,0.04,2885661.3
2018-07-02 13:45:00,0.04,0.04,0.04,0.04,12332226.2
2018-07-02 14:00:00,0.04,0.04,0.04,0.04,8453404.9
2018-07-02 14:15:00,0.04,0.04,0.04,0.04,6340816.1
2018-07-02 14:30:00,0.04,0.04,0.04,0.04,3571771.0
2018-07-02 14:45:00,0.04,0.04,0.04,0.04,3244909.1
2018-07-02 15:00:00,0.04,0.04,0.04,0.04,6307264.6
2018-07-02 15:15:00,0.04,0.04,0.04,0.04,14813874.3
2018-07-02 15:30:00,0.04,0.04,0.04,0.04,24652587.1
2018-07-02 15:45:00,0.04,0.04,0.04,0.04,36615407.9
2018-07-02 16:00:00,0.04,0.04,0.04,0.04,34591447.0
2018-07-02 16:15:00,0.04,0.04,0.04,0.04,22867797.4
2018-07-02 16:30:00,0.04,0.04,0.04,0.04,13392754.2
2018-07-02 16:45:00,0.04,0.04,0.04,0.04,17650913.7
2018-07-02 17:00:00,0.04,0.04,0.04,0.04,9130220.2
2018-07-02 17:15:00,0.04,0.04,0.04,0.04,16557554.5
2018-07-02 17:30:00,0.04,0.04,0.04,0.04,6195181.4
2018-07-02 17:45:00,0.04,0.04,0.04,0.04,14265399.2
2018-07-02 18:00:00,0.04,0.04,0.04,0.04,8583558.9
2018-07-02 18:15:00,0.04,0.04,0.04,0.04,16060771.3
2018-07-02 18:30:00,0.04,0.04,0.04,0.04,8471539.7
2018-07-02 18:45:00,0.04,0.04,0.04,0.04,9235253.4
2018-07-02 19:00:00,0.04,0.04,0.04,0.04,4613959.5
2018-07-02 19:15:00,0.04,0.04,0.04,0.04,3018135.1
2018-07-02 19:30:00,0.04,0.04,0.04,0.04,4458027.1
2018-07-02 19:45:00,0.04,0.04,0.04,0.04,3545833.0
2018-07-02 20:00:00,0.04,0.04,0.04,0.04,3040590.5
2018-07-02 20:15:00,0.04,0.04,0.04,0.04,5900714.5
2018-07-02 20:30:00,0.04,0.04,0.04,0.04,4221688.5
2018-07-02 20:45:00,0.04,0.04,0.04,0.04,10198798.7
2018-07-02 21:00:00,0.04,0.04,0.04,0.04,9746069.7
2018-07-02 21:15:00,0.04,0.04,0.04,0.04,17972063.3
2018-07-02 21:30:00,0.04,0.04,0.04,0.04,8447713.8
2018-07-02 21:45:00,0.04,0.04,0.04,0.04,5768079.4
2018-07-02 22:00:00,0.04,0.04,0.04,0.04,8197070.0
2018-07-02 22:15:00,0.04,0.04,0.04,0.04,8116694.6
2018-07-02 22:30:00,0.04,0.04,0.04,0.04,4869989.3
2018-07-02 22:45:00,0.04,0.04,0.04,0.04,2747820.1
2018-07-02 23:00:00,0.04,0.04,0.04,0.04,4012887.6
2018-07-02 23:15:00,0.04,0.04,0.04,0.04,3273992.2
2018-07-02 23:30:00,0.04,0.04,0.04,0.04,3248358.2
2018-07-02 23:45:00,0.04,0.04,0.04,0.04,5844673.1
2018-07-03 00:00:00,0.04,0.04,0.04,0.04,7870414.6
2018-07-03 00:15:00,0.04,0.04,0.04,0.04,3492525.0
2018-07-03 00:30:00,0.04,0.04,0.04,0.04,2554583.6
2018-07-03 00:45:00,0.04,0.04,0.04,0.04,2474399.3
2018-07-03 01:00:00,0.04,0.04,0.04,0.04,2222825.2
2018-07-03 01:15:00,0.04,0.04,0.04,0.04,2156154.6
2018-07-03 01:30:00,0.04,0.04,0.04,0.04,9040526.5
2018-07-03 01:45:00,0.04,0.04,0.04,0.04,4614733.2
2018-07-03 02:00:00,0.04,0.04,0.04,0.04,3074098.4
2018-07-03 02:15:00,0.04,0.04,0.04,0.04,4657489.5
2018-07-03 02:30:00,0.04,0.04,0.04,0.04,3454547.4
2018-07-03 02:45:00,0.04,0.04,0.04,0.04,7254312.0
2018-07-03 03:00:00,0.04,0.04,0.04,0.04,5233153.1
2018-07-03 03:15:00,0.04,0.04,0.04,0.04,4856848.5
2018-07-03 03:30:00,0.04,0.04,0.04,0.04,4356856.2
2018-07-03 03:45:00,0.04,0.04,0.04,0.04,5425302.7
2018-07-03 04:00:00,0.04,0.04,0.04,0.04,17167972.3
2018-07-03 04:15:00,0.04,0.04,0.04,0.04,9472401.8
2018-07-03 04:30:00,0.04,0.04,0.04,0.04,8257739.7
2018-07-03 04:45:00,0.04,0.04,0.04,0.04,5837046.5
2018-07-03 05:00:00,0.04,0.04,0.04,0.04,6707575.4
2018-07-03 05:15:00,0.04,0.04,0.04,0.04,3129314.3
2018-07-03 05:30:00,0.04,0.04,0.04,0.04,9010611.3
2018-07-03 05:45:00,0.04,0.04,0.04,0.04,14634507.4
2018-07-03 06:00:00,0.04,0.04,0.04,0.04,5241206.6
2018-07-03 06:15:00,0.04,0.04,0.04,0.04,5326834.0
2018-07-03 06:30:00,0.04,0.04,0.04,0.04,8748238.1
2018-07-03 06:45:00,0.04,0.04,0.04,0.04,10585751.1
2018-07-03 07:00:00,0.04,0.04,0.04,0.04,7494853.7
2018-07-03 07:15:00,0.04,0.04,0.04,0.04,3076838.3
2018-07-03 07:30:00,0.04,0.04,0.04,0.04,5317376.0
2018-07-03 07:45:00,0.04,0.04,0.04,0.04,3881107.6
2018-07-03 08:00:00,0.04,0.04,0.04,0.04,5529775.0
2018-07-03 08:15:00,0.04,0.04,0.04,0.04,5516651.6
2018-07-03 08:30:00,0.04,0.04,0.04,0.04,3263342.4
2018-07-03 08:45:00,0.04,0.04,0.04,0.04,3641618.8
2018-07-03 09:00:00,0.04,0.04,0.04,0.04,2063521.5
2018-07-03 09:15:00,0.04,0.04,0.04,0.04,3546939.8
2018-07-03 09:30:00,0.04,0.04,0.04,0.04,2867301.2
2018-07-03 09:45:00,0.04,0.04,0.04,0.04,2630188.1
2018-07-03 10:00:00,0.04,0.04,0.04,0.04,2892729.1
2018-07-03 10:15:00,0.04,0.04,0.04,0.04,5420296.3
2018-07-03 10:30:00,0.04,0.04,0.04,0.04,5384257.5
2018-07-03 10:45:00,0.04,0.04,0.04,0.04,2891534.8
2018-07-03 11:00:00,0.04,0.04,0.04,0.04,2211225.8
2018-07-03 11:15:00,0.04,0.04,0.04,0.04,1725176.2
2018-07-03 11:30:00,0.04,0.04,0.04,0.04,4500576.5
2018-07-03 11:45:00,0.04,0.04,0.04,0.04,3418397.8
2018-07-03 12:00:00,0.04,0.04,0.04,0.04,11225530.2
2018-07-03 12:15:00,0.04,0.04,0.04,0.04,11367464.7
2018-07-03 12:30:00,0.04,0.04,0.04,0.04,14615175.0
2018-07-03 12:45:00,0.04,0.04,0.04,0.04,5080297.6
2018-07-03 13:00:00,0.04,0.04,0.04,0.04,2989520.5
2018-07-03 13:15:00,0.04,0.04,0.04,0.04,9365466.0
2018-07-03 13:30:00,0.04,0.04,0.04,0.04,9730747.8
2018-07-03 13:45:00,0.04,0.04,0.04,0.04,4950735.8
2018-07-03 14:00:00,0.04,0.04,0.04,0.04,3263112.5
2018-07-03 14:15:00,0.04,0.04,0.04,0.04,3520633.5
2018-07-03 14:30:00,0.04,0.04,0.04,0.04,5514101.4
2018-07-03 14:45:00,0.04,0.04,0.04,0.04,6053336.0
2018-07-03 15:00:00,0.04,0.04,0.04,0.04,6534489.2
2018-07-03 15:15:00,0.04,0.04,0.04,0.04,2720761.5
2018-07-03 15:30:00,0.04,0.04,0.04,0.04,4513491.9
2018-07-03 15:45:00,0.04,0.04,0.04,0.04,4491989.7
2018-07-03 16:00:00,0.04,0.04,0.04,0.04,4360807.7
2018-07-03 16:15:00,0.04,0.04,0.04,0.04,3598449.4
2018-07-03 16:30:00,0.04,0.04,0.04,0.04,3289570.2
2018-07-03 16:45:00,0.04,0.04,0.04,0.04,3633623.3
2018-07-03 17:00:00,0.04,0.04,0.04,0.04,5046015.1
2018-07-03 17:15:00,0.04,0.04,0.04,0.04,3107734.8
2018-07-03 17:30:00,0.04,0.04,0.04,0.04,4495584.6
2018-07-03 17:45:00,0.04,0.04,0.04,0.04,4963298.9
2018-07-03 18:00:00,0.04,0.04,0.04,0.04,5224485.5
2018-07-03 18:15:00,0.04,0.04,0.04,0.04,3893458.1
2018-07-03 18:30:00,0.04,0.04,0.04,0.04,4602504.5
2018-07-03 18:45:00,0.04,0.04,0.04,0.04,3405289.6
2018-07-03 19:00:00,0.04,0.04,0.04,0.04,5071861.8
2018-07-03 19:15:00,0.04,0.04,0.04,0.04,15780374.5
2018-07-03 19:30:00,0.04,0.04,0.04,0.04,9986648.9
2018-07-03 19:45:00,0.04,0.04,0.04,0.04,4641930.2
2018-07-03 20:00:00,0.04,0.04,0.04,0.04,3572433.9
2018-07-03 20:15:00,0.04,0.04,0.04,0.04,3916580.9
2018-07-03 20:30:00,0.04,0.04,0.04,0.04,3178588.9
2018-07-03 20:45:00,0.04,0.04,0.04,0.04,2592629.8
2018-07-03 21:00:00,0.04,0.04,0.04,0.04,2536068.7
2018-07-03 21:15:00,0.04,0.04,0.04,0.04,4157447.2
2018-07-03 21:30:00,0.04,0.04,0.04,0.04,5565436.8
2018-07-03 21:45:00,0.04,0.04,0.04,0.04,18338829.9
2018-07-03 22:00:00,0.04,0.04,0.04,0.04,8964471.4
2018-07-03 22:15:00,0.04,0.04,0.04,0.04,5035841.3
2018-07-03 22:30:00,0.04,0.04,0.04,0.04,4473552.0
2018-07-03 22:45:00,0.04,0.04,0.04,0.04,2814144.5
2018-07-03 23:00:00,0.04,0.04,0.04,0.04,3813030.7
2018-07-03 23:15:00,0.04,0.04,0.04,0.04,2029318.4
2018-07-03 23:30:00,0.04,0.04,0.04,0.04,3449422.5
2018-07-03 23:45:00,0.04,0.04,0.04,0.04,2180656.4
2018-07-04 00:00:00,0.04,0.04,0.04,0.04,2818694.2
2018-07-04 00:15:00,0.04,0.04,0.04,0.04,6742200.1
2018-07-04 00:30:00,0.04,0.04,0.04,0.04,16318481.6
2018-07-04 00:45:00,0.04,0.04,0.04,0.04,7423285.4
2018-07-04 01:00:00,0.04,0.04,0.04,0.04,11585201.9
2018-07-04 01:15:00,0.04,0.04,0.04,0.04,4435680.0
2018-07-04 01:30:00,0.04,0.04,0.04,0.04,3475766.1
2018-07-04 01:45:00,0.04,0.04,0.04,0.04,3515093.4
2018-07-04 02:00:00,0.04,0.04,0.04,0.04,4507540.3
2018-07-04 02:15:00,0.04,0.04,0.04,0.04,2621304.9
2018-07-04 10:00:00,0.04,0.04,0.04,0.04,5602780.0
2018-07-04 10:15:00,0.04,0.04,0.04,0.04,2342159.7
2018-07-04 10:30:00,0.04,0.04,0.04,0.04,2741829.4
2018-07-04 10:45:00,0.04,0.04,0.04,0.04,2690657.4
2018-07-04 11:00:00,0.04,0.04,0.04,0.04,1725054.3
2018-07-04 11:15:00,0.04,0.04,0.04,0.04,4122202.4
2018-07-04 11:30:00,0.04,0.04,0.04,0.04,3485734.8
2018-07-04 11:45:00,0.04,0.04,0.04,0.04,5234589.2
2018-07-04 12:00:00,0.04,0.04,0.04,0.04,2867557.8
2018-07-04 12:15:00,0.04,0.04,0.04,0.04,1914511.4
2018-07-04 12:30:00,0.04,0.04,0.04,0.04,2599023.9
2018-07-04 12:45:00,0.04,0.04,0.04,0.04,3026740.0
2018-07-04 13:00:00,0.04,0.04,0.04,0.04,4858453.8
2018-07-04 13:15:00,0.04,0.04,0.04,0.04,3167662.1
2018-07-04 13:30:00,0.04,0.04,0.04,0.04,1629231.9
2018-07-04 13:45:00,0.04,0.04,0.04,0.04,2532762.6
2018-07-04 14:00:00,0.04,0.04,0.04,0.04,2976932.4
2018-07-04 14:15:00,0.04,0.04,0.04,0.04,3629247.2
2018-07-04 14:30:00,0.04,0.04,0.04,0.04,2825207.7
2018-07-04 14:45:00,0.04,0.04,0.04,0.04,1629875.4
2018-07-04 15:00:00,0.04,0.04,0.04,0.04,9207543.2
2018-07-04 15:15:00,0.04,0.04,0.04,0.04,17382062.3
2018-07-04 15:30:00,0.04,0.04,0.04,0.04,6986022.6
2018-07-04 15:45:00,0.04,0.04,0.04,0.04,10086261.3
2018-07-04 16:00:00,0.04,0.04,0.04,0.04,5451589.6
2018-07-04 16:15:00,0.04,0.04,0.04,0.04,6134050.0
2018-07-04 16:30:00,0.04,0.04,0.04,0.04,2906375.8
2018-07-04 16:45:00,0.04,0.04,0.04,0.04,3672853.3
2018-07-04 17:00:00,0.04,0.04,0.04,0.04,2872275.4
2018-07-04 17:15:00,0.04,0.04,0.04,0.04,4365192.9
2018-07-04 17:30:00,0.04,0.04,0.04,0.04,4209192.6
2018-07-04 17:45:00,0.04,0.04,0.04,0.04,5763161.0
